SECTOR IES,NIVEL DE FORMACIÓN,NIVEL ACADÉMICO,MODALIDAD,ÁREA DE CONOCIMIENTO,CARÁCTER IES,IES ACREDITADA,PROGRAMA ACREDITADO,SEXO,DEPARTAMENTO DE OFERTA DEL PROGRAMA,SEMESTRE,MATRICULADOS,GRADUADOS,MATRICULADOS PRIMER CURSO,TASA_NO_GRADUACION,RIESGO_DESERCION
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,1.0,134.0,5.0,40.0,0.9626865671641791,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,2.0,143.0,7.0,25.0,0.951048951048951,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,92.0,25.0,26.0,0.7282608695652174,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,82.0,14.0,9.0,0.8292682926829268,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,35.0,2.0,10.0,0.9428571428571428,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,32.0,4.0,4.0,0.875,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,19.0,3.0,8.0,0.8421052631578947,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,19.0,6.0,5.0,0.6842105263157895,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,6.0,0.0,1.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,6.0,2.0,5.0,0.6666666666666667,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Meta,1.0,41.0,2.0,5.0,0.9512195121951219,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Meta,2.0,40.0,14.0,6.0,0.65,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Meta,1.0,22.0,0.0,5.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Meta,2.0,20.0,14.0,6.0,0.30000000000000004,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,5.0,8.0,5.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,5.0,0.0,0.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,14.0,8.0,12.0,0.4285714285714286,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,9.0,1.0,1.0,0.8888888888888888,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Santander,1.0,2.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Santander,2.0,4.0,4.0,4.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Santander,1.0,1.0,2.0,0.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Santander,2.0,11.0,3.0,11.0,0.7272727272727273,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,10.0,0.0,0.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Cundinamarca,1.0,21.0,0.0,11.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,7.0,11.0,7.0,0.0,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Cundinamarca,2.0,25.0,23.0,14.0,0.07999999999999996,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,1.0,0.0,0.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Cundinamarca,1.0,6.0,0.0,3.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,3.0,1.0,3.0,0.6666666666666667,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Cundinamarca,2.0,6.0,7.0,3.0,0.0,0
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,2.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Valle del Cauca,2.0,2.0,2.0,0.0,0.0,0
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,5.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,4.0,0.0,0.0,1.0,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,6.0,1.0,1.0,0.8333333333333334,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,4.0,4.0,1.0,0.0,0
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,17.0,5.0,7.0,0.7058823529411764,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,25.0,5.0,12.0,0.8,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Antioquia,1.0,7.0,5.0,0.0,0.2857142857142857,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Antioquia,2.0,6.0,0.0,3.0,1.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Antioquia,1.0,15.0,5.0,2.0,0.6666666666666667,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Antioquia,2.0,13.0,1.0,4.0,0.9230769230769231,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,Si,No,Femenino,Atlántico,1.0,1.0,0.0,0.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,Si,Femenino,Sucre,1.0,732.0,89.0,0.0,0.8784153005464481,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,Si,Femenino,Sucre,2.0,575.0,244.0,28.0,0.5756521739130435,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,Si,Masculino,Sucre,1.0,167.0,22.0,1.0,0.8682634730538922,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,Si,Masculino,Sucre,2.0,130.0,37.0,7.0,0.7153846153846154,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,17.0,8.0,0.0,0.5294117647058824,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,21.0,3.0,6.0,0.8571428571428572,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,12.0,4.0,0.0,0.6666666666666667,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,20.0,0.0,7.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Boyacá,1.0,3.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Boyacá,2.0,4.0,2.0,0.0,0.5,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Femenino,Antioquia,1.0,3.0,0.0,0.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Masculino,Antioquia,1.0,4.0,0.0,0.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,Si,Si,Femenino,Antioquia,1.0,161.0,21.0,18.0,0.8695652173913043,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,Si,Si,Femenino,Antioquia,2.0,170.0,8.0,30.0,0.9529411764705882,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,Antioquia,1.0,224.0,16.0,28.0,0.9285714285714286,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,Antioquia,2.0,207.0,15.0,18.0,0.927536231884058,1
Oficial,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,No,No,Femenino,Cesar,1.0,353.0,17.0,45.0,0.9518413597733711,1
Oficial,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,No,No,Femenino,Cesar,2.0,364.0,36.0,57.0,0.9010989010989011,1
Oficial,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,No,No,Masculino,Cesar,1.0,197.0,7.0,25.0,0.9644670050761421,1
Oficial,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,No,No,Masculino,Cesar,2.0,208.0,12.0,29.0,0.9423076923076923,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Antioquia,1.0,1.0,0.0,0.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,Cauca,1.0,303.0,25.0,29.0,0.9174917491749175,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,Cauca,2.0,280.0,30.0,26.0,0.8928571428571429,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,Cauca,1.0,60.0,7.0,9.0,0.8833333333333333,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,Cauca,2.0,68.0,4.0,14.0,0.9411764705882353,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,Cauca,1.0,230.0,22.0,33.0,0.9043478260869565,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,Cauca,2.0,218.0,21.0,21.0,0.9036697247706422,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,Cauca,1.0,109.0,9.0,7.0,0.9174311926605505,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,Cauca,2.0,105.0,10.0,14.0,0.9047619047619048,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,Valle del Cauca,1.0,20.0,32.0,0.0,0.0,0
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,Valle del Cauca,2.0,7.0,24.0,0.0,0.0,0
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,Valle del Cauca,1.0,9.0,11.0,0.0,0.0,0
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,Valle del Cauca,2.0,3.0,14.0,0.0,0.0,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,12.0,5.0,8.0,0.5833333333333333,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,19.0,6.0,12.0,0.6842105263157895,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,13.0,3.0,10.0,0.7692307692307692,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,18.0,14.0,13.0,0.2222222222222222,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,25.0,2.0,13.0,0.92,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,19.0,13.0,10.0,0.3157894736842105,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,23.0,1.0,16.0,0.9565217391304348,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,22.0,17.0,12.0,0.2272727272727273,0
Privado,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,Risaralda,1.0,103.0,1.0,0.0,0.9902912621359223,1
