SECTOR IES,NIVEL DE FORMACIÓN,NIVEL ACADÉMICO,MODALIDAD,ÁREA DE CONOCIMIENTO,CARÁCTER IES,IES ACREDITADA,PROGRAMA ACREDITADO,SEXO,DEPARTAMENTO DE OFERTA DEL PROGRAMA,SEMESTRE,MATRICULADOS,GRADUADOS,MATRICULADOS PRIMER CURSO,TASA_NO_GRADUACION,RIESGO_DESERCION,PROB_RIESGO_ALTO,PRED_RIESGO
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,Antioquia,2.0,206.0,22.0,38.0,0.8932038834951457,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Bolívar,1.0,115.0,33.0,26.0,0.7130434782608696,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Bolívar,2.0,102.0,28.0,15.0,0.7254901960784313,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Bolívar,1.0,151.0,17.0,35.0,0.8874172185430463,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Bolívar,2.0,130.0,30.0,20.0,0.7692307692307692,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Femenino,"Bogotá, D.C.",1.0,349.0,26.0,55.0,0.9255014326647564,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Femenino,"Bogotá, D.C.",2.0,329.0,22.0,26.0,0.933130699088146,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,"Bogotá, D.C.",1.0,228.0,17.0,29.0,0.925438596491228,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,"Bogotá, D.C.",2.0,202.0,16.0,11.0,0.9207920792079208,1,100.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,Cundinamarca,1.0,4.0,0.0,0.0,1.0,1,82.2,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,Cundinamarca,2.0,3.0,0.0,1.0,1.0,1,95.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,Cundinamarca,1.0,2.0,3.0,0.0,0.0,0,55.4,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,Cundinamarca,2.0,1.0,0.0,1.0,1.0,1,92.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Antioquia,1.0,114.0,8.0,12.0,0.9298245614035088,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Antioquia,2.0,101.0,10.0,6.0,0.900990099009901,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Antioquia,1.0,53.0,1.0,4.0,0.981132075471698,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Antioquia,2.0,46.0,6.0,1.0,0.8695652173913043,1,99.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,"Bogotá, D.C.",1.0,2.0,0.0,0.0,1.0,1,40.1,0
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,"Bogotá, D.C.",2.0,1.0,8.0,0.0,0.0,0,60.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,"Bogotá, D.C.",1.0,4.0,0.0,0.0,1.0,1,78.6,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,"Bogotá, D.C.",2.0,3.0,5.0,0.0,0.0,0,68.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,4.0,0.0,0.0,1.0,1,86.2,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1,13.0,0
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,10.0,2.0,1.0,0.8,1,99.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,4.0,1.0,0.0,0.75,1,85.0,1
Privado,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,Si,Femenino,Valle del Cauca,1.0,12.0,0.0,0.0,1.0,1,92.0,1
Privado,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,Si,Femenino,Valle del Cauca,2.0,7.0,4.0,0.0,0.4285714285714286,0,38.0,0
Privado,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,Si,Masculino,Valle del Cauca,1.0,18.0,1.0,5.0,0.9444444444444444,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,Si,Masculino,Valle del Cauca,2.0,16.0,1.0,0.0,0.9375,1,97.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Caldas,1.0,5.0,0.0,0.0,1.0,1,93.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Caldas,2.0,5.0,0.0,0.0,1.0,1,95.5,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Caldas,1.0,3.0,0.0,0.0,1.0,1,94.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Caldas,2.0,2.0,0.0,0.0,1.0,1,75.2,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,7.0,0.0,2.0,1.0,1,95.0,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,5.0,3.0,2.0,0.4,0,27.0,0
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,31.0,0.0,7.0,1.0,1,100.0,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,28.0,11.0,6.0,0.6071428571428572,1,90.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,42.0,2.0,14.0,0.9523809523809524,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,42.0,5.0,11.0,0.8809523809523809,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,52.0,6.0,6.0,0.8846153846153846,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,52.0,2.0,7.0,0.9615384615384616,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,22.0,1.0,6.0,0.9545454545454546,1,99.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,23.0,2.0,3.0,0.9130434782608696,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,33.0,0.0,8.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,28.0,1.0,5.0,0.9642857142857144,1,100.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,Si,Femenino,Santander,1.0,13.0,1.0,3.0,0.9230769230769232,1,100.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,Si,Femenino,Santander,2.0,10.0,3.0,1.0,0.7,1,99.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,Si,Masculino,Santander,1.0,9.0,1.0,3.0,0.8888888888888888,1,99.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,Si,Masculino,Santander,2.0,9.0,0.0,1.0,1.0,1,93.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,31.0,10.0,15.0,0.6774193548387097,1,88.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,24.0,18.0,13.0,0.25,0,20.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,33.0,13.0,19.0,0.6060606060606061,1,71.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,17.0,18.0,6.0,0.0,0,84.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,4.0,7.0,4.0,0.0,0,1.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,6.0,0.0,0.0,1.0,1,88.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,9.0,4.0,9.0,0.5555555555555556,1,69.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,9.0,0.0,0.0,1.0,1,97.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Femenino,Atlántico,1.0,2.0,1.0,0.0,0.5,0,32.2,0
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Femenino,Atlántico,2.0,3.0,0.0,1.0,1.0,1,69.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Masculino,Atlántico,1.0,56.0,22.0,22.0,0.6071428571428572,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Masculino,Atlántico,2.0,57.0,7.0,11.0,0.8771929824561404,1,95.0,1
Privado,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,Si,Femenino,Antioquia,1.0,24.0,0.0,0.0,1.0,1,96.0,1
Privado,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,Si,Femenino,Antioquia,2.0,17.0,1.0,0.0,0.9411764705882352,1,91.0,1
Privado,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,Si,Masculino,Antioquia,1.0,15.0,2.0,0.0,0.8666666666666667,1,97.0,1
Privado,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,Si,Masculino,Antioquia,2.0,15.0,5.0,0.0,0.6666666666666667,1,97.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,"Bogotá, D.C.",1.0,241.0,19.0,46.0,0.9211618257261412,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Femenino,"Bogotá, D.C.",2.0,224.0,26.0,31.0,0.8839285714285714,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,"Bogotá, D.C.",1.0,36.0,5.0,5.0,0.8611111111111112,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,Si,Masculino,"Bogotá, D.C.",2.0,36.0,1.0,9.0,0.9722222222222222,1,100.0,1
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,1.0,48.0,37.0,14.0,0.2291666666666666,0,18.0,0
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,2.0,19.0,34.0,2.0,0.0,0,21.0,0
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,1.0,39.0,22.0,14.0,0.4358974358974359,0,18.0,0
Privado,Especialización universitaria,Posgrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,2.0,18.0,21.0,1.0,0.0,0,28.0,0
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,97.0,7.0,12.0,0.9278350515463918,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,88.0,16.0,4.0,0.8181818181818181,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,83.0,6.0,6.0,0.927710843373494,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,83.0,9.0,9.0,0.891566265060241,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Atlántico,1.0,67.0,12.0,10.0,0.8208955223880597,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Atlántico,2.0,73.0,5.0,13.0,0.9315068493150684,1,98.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Atlántico,1.0,59.0,8.0,4.0,0.864406779661017,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Atlántico,2.0,58.0,5.0,7.0,0.9137931034482758,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,Si,Femenino,Nariño,1.0,157.0,10.0,19.0,0.9363057324840764,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,Si,Femenino,Nariño,2.0,158.0,19.0,14.0,0.879746835443038,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,Si,Masculino,Nariño,1.0,206.0,11.0,21.0,0.9466019417475728,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,Si,Masculino,Nariño,2.0,213.0,12.0,23.0,0.943661971830986,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,1412.0,114.0,152.0,0.9192634560906516,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,1294.0,112.0,67.0,0.9134466769706338,1,99.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,1296.0,72.0,166.0,0.9444444444444444,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,1207.0,101.0,91.0,0.9163214581607292,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,"Bogotá, D.C.",1.0,145.0,3.0,31.0,0.9793103448275862,1,100.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,"Bogotá, D.C.",2.0,174.0,84.0,24.0,0.5172413793103448,1,90.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,"Bogotá, D.C.",1.0,45.0,1.0,9.0,0.9777777777777776,1,99.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,"Bogotá, D.C.",2.0,59.0,16.0,11.0,0.728813559322034,1,97.0,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,"Bogotá, D.C.",1.0,114.0,29.0,46.0,0.7456140350877193,1,92.0,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Femenino,"Bogotá, D.C.",2.0,78.0,64.0,45.0,0.1794871794871795,0,57.0,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,"Bogotá, D.C.",1.0,34.0,11.0,12.0,0.6764705882352942,1,97.0,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Técnica Profesional,No,No,Masculino,"Bogotá, D.C.",2.0,14.0,14.0,7.0,0.0,0,33.0,0
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Atlántico,1.0,102.0,11.0,2.0,0.892156862745098,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Atlántico,2.0,111.0,8.0,22.0,0.927927927927928,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Atlántico,1.0,36.0,4.0,1.0,0.8888888888888888,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Atlántico,2.0,31.0,5.0,2.0,0.8387096774193549,1,100.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Quindío,1.0,1.0,2.0,0.0,0.0,0,10.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Quindío,1.0,12.0,1.0,8.0,0.9166666666666666,1,64.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Quindío,2.0,7.0,5.0,0.0,0.2857142857142857,0,8.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Quindío,1.0,12.0,1.0,8.0,0.9166666666666666,1,78.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Quindío,2.0,6.0,3.0,0.0,0.5,0,9.0,0
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,1.0,63.0,2.0,6.0,0.9682539682539684,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,2.0,60.0,3.0,0.0,0.95,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,1.0,64.0,1.0,8.0,0.984375,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,2.0,57.0,3.0,0.0,0.9473684210526316,1,100.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,34.0,0.0,0.0,1.0,1,98.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Femenino,Valle del Cauca,2.0,23.0,16.0,0.0,0.3043478260869565,0,30.0,0
Oficial,Tecnológico,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,15.0,2.0,0.0,0.8666666666666667,1,98.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Agronomía, veterinaria y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,13.0,5.0,0.0,0.6153846153846154,1,85.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Antioquia,1.0,1240.0,77.0,137.0,0.9379032258064516,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Femenino,Antioquia,2.0,1168.0,188.0,70.0,0.839041095890411,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Antioquia,1.0,919.0,56.0,99.0,0.9390642002176278,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,Si,Masculino,Antioquia,2.0,839.0,120.0,46.0,0.8569725864123957,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,Si,Femenino,Santander,1.0,15.0,3.0,6.0,0.8,1,100.0,1
